Timestamp,Name,ID,URL,Time Spent
2023-12-23 12:10:06,Gavin,330,www.myschool.com,2m
2023-12-23 10:10:39,Maya,352,www.myschool.com,45m
2023-12-23 02:19:32,Bryan,182,www.myschool.com,58m
2023-12-23 02:06:31,Michelle,139,www.myschool.com,76m
2023-12-23 00:17:48,Emmanuel,123,www.myschool.com,33m
2023-12-22 23:49:50,Amelia,63,www.myschool.com,79m
2023-12-22 22:02:03,Richard,163,www.myschool.com,0m
2023-12-22 21:40:53,Mariah,60,www.myschool.com,25m
2023-12-22 21:30:10,Eric,233,www.myschool.com,96m
2023-12-22 19:18:25,Cheyenne,268,www.myschool.com,16m
2023-12-22 19:17:55,Christopher,58,www.myschool.com,109m
2023-12-22 18:50:31,Brian,331,www.myschool.com,45m
2023-12-22 14:57:54,Aiden,280,www.myschool.com,40m
2023-12-22 12:29:25,Kennedy,211,www.myschool.com,29m
2023-12-22 12:17:20,Cole,291,www.myschool.com,5m
2023-12-22 09:41:48,Austin,10,www.myschool.com,91m
2023-12-22 08:22:36,Bailey,208,www.myschool.com,118m
2023-12-22 07:13:02,Caden,40,www.myschool.com,54m
2023-12-22 06:37:45,Caden,40,www.myschool.com,94m
2023-12-22 02:43:21,Angel,240,www.myschool.com,27m
2023-12-22 01:34:28,Sydney,172,www.myschool.com,109m
2023-12-21 23:27:35,John,12,www.myschool.com,85m
2023-12-21 22:42:23,Steven,152,www.myschool.com,53m
2023-12-21 22:06:28,Jalen,134,www.myschool.com,97m
2023-12-21 21:24:38,Adriana,79,www.myschool.com,23m
2023-12-21 15:33:04,Hannah,362,www.myschool.com,17m
2023-12-21 12:20:52,Lillian,274,www.myschool.com,46m
2023-12-21 12:08:11,Jesse,358,www.myschool.com,100m
2023-12-21 11:39:26,Collin,396,www.myschool.com,95m
2023-12-21 08:46:23,Alexis,111,www.myschool.com,22m
2023-12-21 08:37:48,Briana,249,www.myschool.com,49m
2023-12-21 04:45:29,Addison,103,www.myschool.com,38m
2023-12-21 01:58:44,Rebecca,256,www.myschool.com,117m
2023-12-21 00:11:17,Elias,14,www.myschool.com,107m
2023-12-20 23:48:04,Carlos,96,www.myschool.com,2m
2023-12-20 21:23:06,Megan,36,www.myschool.com,85m
2023-12-20 19:56:15,Mckenzie,140,www.myschool.com,88m
2023-12-20 19:09:42,Emmanuel,123,www.myschool.com,57m
2023-12-20 18:50:14,Jeremiah,382,www.myschool.com,60m
2023-12-20 18:02:05,Timothy,206,www.myschool.com,90m
2023-12-20 14:38:30,Ricardo,17,www.myschool.com,18m
2023-12-20 14:29:25,Mason,129,www.myschool.com,94m
2023-12-20 13:56:45,Carter,324,www.myschool.com,37m
2023-12-20 12:16:34,Conner,225,www.myschool.com,13m
2023-12-20 11:21:26,Edwin,41,www.myschool.com,31m
2023-12-20 09:43:32,Briana,249,www.myschool.com,5m
2023-12-20 07:44:13,Jonah,308,www.myschool.com,43m
2023-12-20 05:30:33,Sydney,172,www.myschool.com,30m
2023-12-20 02:39:35,Nicole,198,www.myschool.com,111m
2023-12-19 22:14:38,Sabrina,325,www.myschool.com,105m
2023-12-19 20:03:07,Chase,169,www.myschool.com,88m
2023-12-19 19:50:57,Lillian,274,www.myschool.com,8m
2023-12-19 15:05:59,Ellie,118,www.myschool.com,120m
2023-12-19 13:50:47,Adam,133,www.myschool.com,74m
2023-12-19 10:26:48,Hayden,336,www.myschool.com,92m
2023-12-19 10:20:41,Nicole,198,www.myschool.com,59m
2023-12-19 09:08:31,Caitlyn,381,www.myschool.com,80m
2023-12-19 08:29:15,Adam,133,www.myschool.com,33m
2023-12-19 06:51:21,Luke,177,www.myschool.com,13m
2023-12-19 03:23:43,Makenzie,349,www.myschool.com,19m
2023-12-19 00:34:02,Gavin,330,www.myschool.com,50m
2023-12-18 21:42:52,Serenity,363,www.myschool.com,71m
2023-12-18 18:25:50,Abraham,228,www.myschool.com,104m
2023-12-18 17:25:55,Austin,10,www.myschool.com,68m
2023-12-18 12:18:32,Jillian,399,www.myschool.com,77m
2023-12-18 11:09:49,Jorge,145,www.myschool.com,40m
2023-12-18 09:46:56,Kayla,340,www.myschool.com,52m
2023-12-18 08:20:48,Jocelyn,377,www.myschool.com,4m
2023-12-18 07:20:14,Jackson,109,www.myschool.com,106m
2023-12-18 06:28:40,Brooke,287,www.myschool.com,7m
2023-12-18 04:54:55,Erik,360,www.myschool.com,17m
2023-12-18 03:57:13,Alex,56,www.myschool.com,10m
2023-12-18 03:10:53,Cheyenne,268,www.myschool.com,54m
2023-12-18 00:07:39,Kendall,262,www.myschool.com,118m
2023-12-17 21:54:57,Olivia,161,www.myschool.com,37m
2023-12-17 21:48:47,Aaron,327,www.myschool.com,78m
2023-12-17 20:41:12,Aubrey,126,www.myschool.com,10m
2023-12-17 16:08:36,Jesse,358,www.myschool.com,59m
2023-12-17 15:21:41,Caroline,70,www.myschool.com,34m
2023-12-17 13:22:02,Evelyn,91,www.myschool.com,71m
2023-12-17 12:38:52,Max,338,www.myschool.com,119m
2023-12-17 12:01:24,Mariah,60,www.myschool.com,105m
2023-12-17 11:45:18,Jordan,389,www.myschool.com,96m
2023-12-17 11:37:09,Alexandria,328,www.myschool.com,66m
2023-12-17 10:38:13,Tyler,220,www.myschool.com,114m
2023-12-17 10:23:22,Mackenzie,347,www.myschool.com,35m
2023-12-17 09:46:48,Isabella,320,www.myschool.com,111m
2023-12-17 09:20:40,Leslie,136,www.myschool.com,100m
2023-12-17 09:17:50,Kiara,400,www.myschool.com,1m
2023-12-17 05:39:05,Hailey,105,www.myschool.com,4m
2023-12-16 23:38:52,Jenna,383,www.myschool.com,47m
2023-12-16 23:12:51,Kyle,42,www.myschool.com,12m
2023-12-16 21:07:51,Crystal,33,www.myschool.com,71m
2023-12-16 19:41:29,Chelsea,392,www.myschool.com,21m
2023-12-16 18:45:51,Jackson,109,www.myschool.com,75m
2023-12-16 18:32:57,Justin,375,www.myschool.com,105m
2023-12-16 16:01:48,Brooklyn,367,www.myschool.com,93m
2023-12-16 15:18:56,Adriana,79,www.myschool.com,32m
2023-12-16 09:13:57,Jesse,358,www.myschool.com,46m
2023-12-16 07:25:58,Catherine,112,www.myschool.com,99m
2023-12-16 04:38:50,Brandon,316,www.myschool.com,50m
2023-12-16 03:24:13,Jessica,295,www.myschool.com,9m
2023-12-16 00:59:37,Ariana,231,www.myschool.com,58m
2023-12-15 22:50:21,Zachary,222,www.myschool.com,111m
2023-12-15 21:12:22,Mario,227,www.myschool.com,30m
2023-12-15 19:35:58,Jillian,399,www.myschool.com,73m
2023-12-15 18:30:15,Kylie,189,www.myschool.com,50m
2023-12-15 17:08:26,Alexis,111,www.myschool.com,110m
2023-12-15 12:21:06,Chelsea,392,www.myschool.com,54m
2023-12-15 09:42:14,Abigail,1,www.myschool.com,112m
2023-12-15 08:32:18,Gabrielle,114,www.myschool.com,112m
2023-12-15 06:46:46,Isaac,178,www.myschool.com,54m
2023-12-15 06:46:40,Ava,73,www.myschool.com,10m
2023-12-15 06:31:59,Sophie,296,www.myschool.com,108m
2023-12-15 05:38:38,Rylee,361,www.myschool.com,110m
2023-12-15 01:22:05,Avery,151,www.myschool.com,64m
2023-12-14 20:16:04,Amber,119,www.myschool.com,105m
2023-12-14 18:09:05,Jasmin,83,www.myschool.com,53m
2023-12-14 16:51:47,Miguel,243,www.myschool.com,66m
2023-12-14 16:51:47,Makayla,157,www.myschool.com,37m
2023-12-14 16:38:23,Sydney,172,www.myschool.com,97m
2023-12-14 16:16:02,Brian,331,www.myschool.com,68m
2023-12-14 15:13:33,Jonah,308,www.myschool.com,19m
2023-12-14 15:03:34,Abby,260,www.myschool.com,38m
2023-12-14 13:44:58,Maya,352,www.myschool.com,51m
2023-12-14 13:33:09,Juan,301,www.myschool.com,40m
2023-12-14 09:59:09,Samantha,193,www.myschool.com,73m
2023-12-14 09:56:29,Gabriela,309,www.myschool.com,38m
2023-12-14 03:04:44,Travis,59,www.myschool.com,88m
2023-12-14 00:07:56,Angel,20,www.myschool.com,13m
2023-12-13 18:38:27,Karen,250,www.myschool.com,34m
2023-12-13 12:02:59,Summer,89,www.myschool.com,101m
2023-12-13 11:30:59,Lillian,274,www.myschool.com,9m
2023-12-13 10:42:59,Savannah,343,www.myschool.com,32m
2023-12-13 09:28:04,Margaret,93,www.myschool.com,48m
2023-12-13 08:32:29,Cody,6,www.myschool.com,83m
2023-12-13 07:06:16,Sophia,357,www.myschool.com,15m
2023-12-13 06:55:12,Sadie,384,www.myschool.com,100m
2023-12-13 04:38:07,Lucy,394,www.myschool.com,0m
2023-12-12 21:32:12,Kayla,340,www.myschool.com,38m
2023-12-12 20:07:31,Cesar,24,www.myschool.com,102m
2023-12-12 13:23:09,Javier,364,www.myschool.com,16m
2023-12-12 13:09:27,Ariana,231,www.myschool.com,119m
2023-12-12 13:00:50,Trenton,130,www.myschool.com,111m
2023-12-12 12:51:01,Madelyn,224,www.myschool.com,91m
2023-12-12 11:34:48,Aaliyah,215,www.myschool.com,4m
2023-12-12 10:49:41,Kelly,350,www.myschool.com,117m
2023-12-12 09:40:17,Veronica,207,www.myschool.com,38m
2023-12-12 07:25:28,Kaylee,48,www.myschool.com,112m
2023-12-12 01:25:40,Liliana,146,www.myschool.com,97m
2023-12-12 00:09:11,Cristian,135,www.myschool.com,71m
2023-12-11 23:08:09,Bryan,182,www.myschool.com,88m
2023-12-11 20:28:25,Gabriel,155,www.myschool.com,97m
2023-12-11 19:38:08,Carlos,96,www.myschool.com,20m
2023-12-11 17:37:49,James,49,www.myschool.com,56m
2023-12-11 15:12:21,Jordan,81,www.myschool.com,12m
2023-12-11 13:21:08,Karina,348,www.myschool.com,107m
2023-12-11 07:58:01,Maria,184,www.myschool.com,73m
2023-12-11 06:53:42,Cristian,135,www.myschool.com,72m
2023-12-11 06:53:11,Anthony,23,www.myschool.com,16m
2023-12-11 06:13:41,Giselle,132,www.myschool.com,8m
2023-12-11 05:13:33,Amanda,32,www.myschool.com,74m
2023-12-11 04:29:48,Michael,270,www.myschool.com,119m
2023-12-11 03:58:17,Daniela,116,www.myschool.com,76m
2023-12-11 03:11:20,Kimberly,181,www.myschool.com,89m
2023-12-11 02:33:55,Omar,185,www.myschool.com,3m
2023-12-11 02:17:08,Savannah,343,www.myschool.com,98m
2023-12-11 01:18:18,Veronica,207,www.myschool.com,21m
2023-12-10 23:16:52,Elijah,199,www.myschool.com,79m
2023-12-10 22:23:57,Brendan,369,www.myschool.com,43m
2023-12-10 21:02:40,Shawn,27,www.myschool.com,14m
2023-12-10 20:03:01,Amelia,63,www.myschool.com,83m
2023-12-10 19:59:05,Katie,94,www.myschool.com,75m
2023-12-10 18:13:12,Jake,311,www.myschool.com,7m
2023-12-10 14:33:57,Elias,14,www.myschool.com,116m
2023-12-10 02:03:00,Ella,341,www.myschool.com,83m
2023-12-10 01:17:29,Alyssa,294,www.myschool.com,48m
2023-12-10 00:03:35,Delaney,344,www.myschool.com,34m
2023-12-09 23:14:49,Nicolas,237,www.myschool.com,109m
2023-12-09 21:38:45,Karen,250,www.myschool.com,105m
2023-12-09 20:41:32,Aubrey,126,www.myschool.com,9m
2023-12-09 17:08:43,Alan,131,www.myschool.com,105m
2023-12-09 14:19:58,Sebastian,64,www.myschool.com,40m
2023-12-09 11:56:53,Thomas,90,www.myschool.com,53m
2023-12-09 11:12:15,Cole,291,www.myschool.com,32m
2023-12-09 02:37:12,Samantha,193,www.myschool.com,42m
2023-12-08 22:12:53,William,239,www.myschool.com,98m
2023-12-08 21:48:53,Caden,40,www.myschool.com,120m
2023-12-08 21:20:16,Miranda,179,www.myschool.com,43m
2023-12-08 21:17:11,Alexis,78,www.myschool.com,117m
2023-12-08 20:53:56,Nicolas,237,www.myschool.com,95m
2023-12-08 20:27:07,Brian,331,www.myschool.com,20m
2023-12-08 19:35:52,Alexis,78,www.myschool.com,22m
2023-12-08 12:19:04,Layla,365,www.myschool.com,39m
2023-12-08 12:15:08,Kylee,167,www.myschool.com,4m
2023-12-08 10:44:54,Miguel,243,www.myschool.com,96m
2023-12-08 09:35:05,George,210,www.myschool.com,104m
2023-12-08 06:57:04,Miranda,179,www.myschool.com,42m
2023-12-08 05:23:23,Aaron,327,www.myschool.com,53m
2023-12-08 04:51:09,William,239,www.myschool.com,75m
2023-12-08 04:35:49,Jeremy,257,www.myschool.com,92m
2023-12-08 04:32:28,Allison,192,www.myschool.com,6m
2023-12-08 01:44:06,Layla,365,www.myschool.com,113m
2023-12-08 01:08:17,Jorge,145,www.myschool.com,91m
2023-12-07 18:44:10,Cristian,135,www.myschool.com,32m
2023-12-07 18:37:12,Gabrielle,114,www.myschool.com,4m
2023-12-07 12:28:31,Gabriella,298,www.myschool.com,88m
2023-12-07 12:26:03,Jada,271,www.myschool.com,46m
2023-12-07 12:06:21,Joel,144,www.myschool.com,23m
2023-12-07 11:44:09,Brendan,369,www.myschool.com,29m
2023-12-07 10:25:12,Payton,277,www.myschool.com,112m
2023-12-07 03:07:44,Gage,69,www.myschool.com,47m
2023-12-07 01:54:30,Collin,396,www.myschool.com,48m
2023-12-07 00:47:36,Diana,11,www.myschool.com,74m
2023-12-06 23:23:36,Brooke,287,www.myschool.com,70m
2023-12-06 18:17:12,Liliana,146,www.myschool.com,93m
2023-12-06 17:41:59,Andres,317,www.myschool.com,77m
2023-12-06 15:19:21,Bryson,125,www.myschool.com,0m
2023-12-06 14:04:40,Morgan,97,www.myschool.com,104m
2023-12-06 13:55:36,Ashton,266,www.myschool.com,107m
2023-12-06 12:00:05,Daniel,213,www.myschool.com,26m
2023-12-06 11:53:20,Connor,244,www.myschool.com,25m
2023-12-06 11:24:42,Hannah,362,www.myschool.com,107m
2023-12-06 10:18:38,Martin,26,www.myschool.com,51m
2023-12-06 10:18:02,Molly,160,www.myschool.com,58m
2023-12-06 07:10:06,Oscar,265,www.myschool.com,72m
2023-12-06 05:17:46,Cristian,135,www.myschool.com,10m
2023-12-06 04:39:17,Kiara,400,www.myschool.com,19m
2023-12-06 01:01:38,Destiny,22,www.myschool.com,59m
2023-12-05 22:43:06,Garrett,165,www.myschool.com,41m
2023-12-05 21:59:43,Marco,345,www.myschool.com,72m
2023-12-05 21:37:18,Sergio,319,www.myschool.com,38m
2023-12-05 17:19:36,Lauren,279,www.myschool.com,103m
2023-12-05 15:02:59,Audrey,43,www.myschool.com,20m
2023-12-05 12:52:33,Veronica,207,www.myschool.com,99m
2023-12-05 12:11:06,Evelyn,91,www.myschool.com,62m
2023-12-05 12:06:04,Abraham,228,www.myschool.com,56m
2023-12-05 10:16:22,Alicia,162,www.myschool.com,50m
2023-12-05 10:03:17,Jorge,145,www.myschool.com,102m
2023-12-05 08:56:39,Jordan,81,www.myschool.com,33m
2023-12-05 07:51:55,Miranda,179,www.myschool.com,11m
2023-12-05 02:01:46,Maya,352,www.myschool.com,8m
2023-12-04 23:01:08,Abraham,228,www.myschool.com,95m
2023-12-04 22:15:10,Ashton,266,www.myschool.com,15m
2023-12-04 21:30:02,Zachary,222,www.myschool.com,65m
2023-12-04 20:29:40,Sydney,172,www.myschool.com,87m
2023-12-04 19:26:56,Gianna,31,www.myschool.com,41m
2023-12-04 18:37:20,Alejandro,393,www.myschool.com,76m
2023-12-04 15:27:56,Timothy,206,www.myschool.com,77m
2023-12-04 12:04:58,Tiffany,154,www.myschool.com,31m
2023-12-04 07:11:17,Genesis,353,www.myschool.com,108m
2023-12-04 06:47:20,Anthony,23,www.myschool.com,67m
2023-12-04 02:44:02,Elizabeth,46,www.myschool.com,97m
2023-12-04 01:04:58,Alondra,214,www.myschool.com,81m
2023-12-03 21:27:09,James,49,www.myschool.com,114m
2023-12-03 20:32:57,Hannah,362,www.myschool.com,75m
2023-12-03 20:08:29,Martin,26,www.myschool.com,110m
2023-12-03 19:35:18,Martin,26,www.myschool.com,10m
2023-12-03 19:24:36,Autumn,188,www.myschool.com,43m
2023-12-03 19:00:39,Lindsey,65,www.myschool.com,51m
2023-12-03 17:00:49,Ricardo,17,www.myschool.com,43m
2023-12-03 16:39:39,Amy,39,www.myschool.com,70m
2023-12-03 14:25:27,Jeremiah,382,www.myschool.com,114m
2023-12-03 12:04:32,Valerie,355,www.myschool.com,88m
2023-12-03 11:18:54,Julian,115,www.myschool.com,5m
2023-12-03 09:37:34,Audrey,43,www.myschool.com,64m
2023-12-03 09:36:02,Layla,365,www.myschool.com,43m
2023-12-03 06:11:51,Trevor,356,www.myschool.com,80m
2023-12-02 19:48:45,Sierra,212,www.myschool.com,7m
2023-12-02 18:09:51,Jason,95,www.myschool.com,37m
2023-12-02 17:26:23,Edgar,203,www.myschool.com,76m
2023-12-02 13:26:00,Vanessa,305,www.myschool.com,94m
2023-12-02 10:51:06,Spencer,110,www.myschool.com,32m
2023-12-02 09:20:34,Christina,54,www.myschool.com,120m
2023-12-02 09:04:35,Jesus,15,www.myschool.com,49m
2023-12-02 08:23:12,Timothy,206,www.myschool.com,50m
2023-12-02 03:56:30,Bradley,37,www.myschool.com,29m
2023-12-02 02:06:08,Isaiah,82,www.myschool.com,87m
2023-12-02 01:51:14,Kennedy,211,www.myschool.com,22m
2023-12-01 22:23:13,Cristian,135,www.myschool.com,22m
2023-12-01 18:33:25,Cooper,194,www.myschool.com,46m
2023-12-01 17:53:43,Josiah,99,www.myschool.com,24m
2023-12-01 14:11:13,Kennedy,211,www.myschool.com,9m
2023-12-01 14:04:34,Blake,326,www.myschool.com,2m
2023-12-01 08:54:16,Shelby,3,www.myschool.com,22m
2023-12-01 07:17:30,Cassandra,299,www.myschool.com,90m
2023-12-01 06:07:25,Riley,339,www.myschool.com,111m
2023-11-30 20:37:24,Bradley,37,www.myschool.com,114m
2023-11-30 20:36:34,Robert,221,www.myschool.com,3m
2023-11-30 19:52:45,Bianca,128,www.myschool.com,98m
2023-11-30 15:36:56,Ryan,218,www.myschool.com,60m
2023-11-30 08:56:51,Abby,260,www.myschool.com,68m
2023-11-30 08:33:21,Kylee,167,www.myschool.com,56m
2023-11-30 05:09:13,Donovan,284,www.myschool.com,99m
2023-11-30 02:57:06,Cody,6,www.myschool.com,70m
2023-11-30 01:34:22,Destiny,22,www.myschool.com,91m
2023-11-29 22:23:38,Nathan,371,www.myschool.com,114m
2023-11-29 21:34:14,Adriana,79,www.myschool.com,86m
2023-11-29 21:00:29,Donovan,284,www.myschool.com,23m
2023-11-29 20:35:58,Grant,57,www.myschool.com,116m
2023-11-29 20:02:38,Erick,289,www.myschool.com,35m
2023-11-29 18:53:53,Jorge,145,www.myschool.com,58m
2023-11-29 17:47:55,Anna,310,www.myschool.com,28m
2023-11-29 16:46:26,Charlotte,232,www.myschool.com,87m
2023-11-29 16:33:57,Eli,297,www.myschool.com,82m
2023-11-29 14:10:36,Addison,103,www.myschool.com,109m
2023-11-29 13:13:15,Edward,263,www.myschool.com,30m
2023-11-29 11:08:13,Amber,119,www.myschool.com,49m
2023-11-29 10:50:04,John,12,www.myschool.com,72m
2023-11-29 10:36:52,Hector,85,www.myschool.com,36m
2023-11-29 02:05:55,Logan,390,www.myschool.com,62m
2023-11-29 00:31:03,Faith,34,www.myschool.com,109m
2023-11-28 22:54:53,Maya,352,www.myschool.com,98m
2023-11-28 18:22:33,Lillian,274,www.myschool.com,116m
2023-11-28 14:52:58,Danielle,321,www.myschool.com,22m
2023-11-28 14:45:52,Kaden,44,www.myschool.com,13m
2023-11-28 13:52:12,Jacob,226,www.myschool.com,53m
2023-11-28 13:05:38,Melissa,373,www.myschool.com,54m
2023-11-28 09:12:10,Jorge,145,www.myschool.com,113m
2023-11-28 04:05:02,Sara,245,www.myschool.com,8m
2023-11-28 00:56:58,Melissa,373,www.myschool.com,37m
2023-11-27 23:58:59,Stephanie,241,www.myschool.com,29m
2023-11-27 23:47:25,Riley,293,www.myschool.com,109m
2023-11-27 23:13:05,Juan,301,www.myschool.com,8m
2023-11-27 22:53:32,Brian,331,www.myschool.com,21m
2023-11-27 21:51:10,Payton,277,www.myschool.com,2m
2023-11-27 19:07:34,Elizabeth,46,www.myschool.com,104m
2023-11-27 18:44:17,Steven,152,www.myschool.com,27m
2023-11-27 18:02:28,Dylan,55,www.myschool.com,80m
2023-11-27 17:29:52,Delaney,344,www.myschool.com,6m
2023-11-27 14:35:26,Bianca,128,www.myschool.com,74m
2023-11-27 13:21:30,Courtney,247,www.myschool.com,29m
2023-11-27 12:11:09,Wesley,229,www.myschool.com,95m
2023-11-27 11:57:38,Maya,352,www.myschool.com,28m
2023-11-27 11:07:31,Valerie,355,www.myschool.com,92m
2023-11-27 10:33:50,Colton,234,www.myschool.com,2m
2023-11-27 09:08:57,Alex,56,www.myschool.com,45m
2023-11-27 07:22:47,Sebastian,64,www.myschool.com,33m
2023-11-27 06:59:25,Autumn,188,www.myschool.com,58m
2023-11-27 06:57:54,Peyton,101,www.myschool.com,110m
2023-11-27 01:12:23,Bryan,182,www.myschool.com,77m
2023-11-27 00:43:19,Richard,163,www.myschool.com,72m
2023-11-26 23:24:55,Naomi,374,www.myschool.com,2m
2023-11-26 22:52:56,Katherine,108,www.myschool.com,28m
2023-11-26 20:54:58,Kate,186,www.myschool.com,25m
2023-11-26 12:58:44,Braden,104,www.myschool.com,61m
2023-11-26 12:53:12,Cody,6,www.myschool.com,120m
2023-11-26 12:39:15,Michael,270,www.myschool.com,35m
2023-11-26 12:05:57,Angelica,272,www.myschool.com,29m
2023-11-26 10:26:30,Angel,20,www.myschool.com,60m
2023-11-26 06:02:48,Marcus,251,www.myschool.com,35m
2023-11-26 04:56:02,Gregory,7,www.myschool.com,10m
